Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.294571	1	0	7	-112.672
0.294607	1	0	3	-137.338
0.294643	1	0	2	-133.636
0.294679	1	0	1	-133.824
0.29475	1	0	9	-112.478
0.294786	1	0	8	-119.602
0.294821	1	0	7	-112.672
0.294857	1	0	3	-137.346
0.294893	1	0	2	-133.636
0.294929	1	0	1	-133.756
0.294982	1	0	5	-119.83
0.294982	1	0	6	-96.5605
0.29625	1	0	9	-112.374
0.296286	1	0	8	-119.479
0.296321	1	0	7	-112.672
0.296357	1	0	6	-96.6162
0.296375	1	0	5	-120.017
0.296393	1	0	3	-137.341
0.296429	1	0	2	-133.571
0.296464	1	0	1	-133.987
0.296482	1	0	4	-111.565
0.296482	1	0	5	-119.975
0.2965	1	0	9	-112.317
0.296536	1	0	8	-119.434
0.296571	1	0	7	-112.672
0.296607	1	0	3	-137.356
0.296643	1	0	2	-133.581
0.296679	1	0	1	-133.953
0.29675	1	0	9	-112.321
0.296786	1	0	8	-119.506
0.296821	1	0	7	-112.672
0.296857	1	0	3	-137.312
0.296893	1	0	2	-133.602
0.296929	1	0	1	-133.938
0.297	1	0	9	-112.204
0.297036	1	0	8	-119.517
0.297071	1	0	7	-112.672
0.297107	1	0	3	-137.304
0.297143	1	0	2	-133.5
0.297179	1	0	1	-134.002
0.29725	1	0	9	-112.172
0.297286	1	0	8	-119.445
0.297321	1	0	7	-112.672
0.297357	1	0	3	-137.28
0.297393	1	0	2	-133.564
0.297429	1	0	1	-134.07
0.29875	1	0	9	-111.997
0.298786	1	0	8	-119.59
0.298821	1	0	7	-112.672
0.298857	1	0	5	-120.33
0.298893	1	0	4	-111.671
0.298911	1	0	3	-137.451
0.298946	1	0	2	-133.683
0.298964	1	0	1	-134.068
0.298982	1	0	6	-96.7756
0.298982	1	0	5	-120.378
0.298982	1	0	4	-111.709
0.298982	1	0	2	-133.708
0.299	1	0	9	-112.05
0.299036	1	0	8	-119.632
0.299071	1	0	7	-112.672
0.299107	1	0	5	-120.39
0.299143	1	0	3	-137.448
0.299179	1	0	2	-133.744
0.299214	1	0	1	-134.093
0.299232	1	0	2	-133.788
0.29925	1	0	9	-111.962
0.299286	1	0	8	-119.63
0.299321	1	0	7	-112.672
0.299357	1	0	3	-137.423
0.299393	1	0	2	-133.815
0.299429	1	0	1	-134.19
0.2995	1	0	9	-112.007
0.299536	1	0	8	-119.577
0.299571	1	0	7	-112.672
0.299607	1	0	3	-137.414
0.299643	1	0	2	-133.74
0.299679	1	0	1	-134.162
0.29975	1	0	9	-112.013
0.299786	1	0	8	-119.626
0.299821	1	0	7	-112.672
0.299857	1	0	3	-137.319
0.299893	1	0	2	-133.652
0.299929	1	0	1	-134.123
0.30125	1	0	9	-112.205
0.301286	1	0	8	-119.472
0.301321	1	0	7	-112.672
0.301339	1	0	5	-120.411
0.301357	1	0	1	-133.848
0.301375	1	0	2	-133.744
0.301411	1	0	3	-137.457
0.301446	1	0	3	-137.436
0.301482	1	0	4	-111.785
0.301482	1	0	6	-97.0005
0.301482	1	0	9	-112.152
0.301482	1	0	8	-119.473
0.301482	1	0	2	-133.776
0.3015	1	0	9	-112.139
0.301536	1	0	8	-119.415
0.301571	1	0	7	-112.672
0.301607	1	0	3	-137.41
0.301643	1	0	2	-133.815
0.301679	1	0	1	-133.737
0.301732	1	0	9	-112.119
0.301732	1	0	8	-119.378
0.301732	1	0	3	-137.415
0.30175	1	0	9	-112.119
0.301786	1	0	8	-119.387
0.301821	1	0	7	-112.672
0.301857	1	0	3	-137.344
0.301893	1	0	2	-133.811
0.301929	1	0	1	-133.754
0.301982	1	0	3	-137.247
0.302	1	0	9	-112.247
0.302036	1	0	8	-119.367
0.302071	1	0	7	-112.672
0.302107	1	0	3	-137.218
0.302143	1	0	2	-133.958
0.302179	1	0	1	-133.798
0.30225	1	0	9	-112.293
0.302286	1	0	8	-119.303
0.302321	1	0	7	-112.672
0.302357	1	0	3	-137.228
0.302393	1	0	2	-134.059
0.302429	1	0	1	-133.748
0.30375	1	0	9	-112.333
0.303786	1	0	8	-119.343
0.303821	1	0	7	-112.672
0.303857	1	0	2	-133.961
0.303893	1	0	1	-133.864
0.303946	1	0	3	-137.214
0.303982	1	0	4	-111.616
0.303982	1	0	6	-97.0521
0.303982	1	0	7	-112.672
0.304	1	0	9	-112.368
0.304036	1	0	8	-119.404
0.304071	1	0	7	-112.672
0.304107	1	0	3	-137.207
0.304143	1	0	2	-133.93
0.304179	1	0	1	-133.794
0.304232	1	0	4	-111.608
0.304232	1	0	5	-120.119
0.30425	1	0	9	-112.375
0.304286	1	0	8	-119.338
0.304321	1	0	7	-112.672
0.304357	1	0	3	-137.183
0.304393	1	0	2	-133.856
0.304429	1	0	1	-133.829
0.304482	1	0	6	-97.1136
0.304482	1	0	5	-120.085
0.3045	1	0	9	-112.404
0.304536	1	0	8	-119.338
0.304571	1	0	7	-112.672
0.304607	1	0	3	-137.082
0.304643	1	0	2	-133.856
0.304679	1	0	1	-133.893
0.30475	1	0	9	-112.475
0.304786	1	0	8	-119.292
0.304821	1	0	7	-112.672
0.304857	1	0	3	-137.293
0.304893	1	0	2	-133.821
0.304929	1	0	1	-133.855
0.30625	1	0	9	-112.491
0.306286	1	0	8	-119.169
0.306321	1	0	7	-112.672
0.306357	1	0	6	-97.1567
0.306375	1	0	4	-111.779
0.306393	1	0	2	-133.92
0.306429	1	0	1	-134.09
0.306446	1	0	3	-137.366
0.306482	1	0	4	-111.76
0.3065	1	0	9	-112.488
0.306536	1	0	8	-119.138
0.306571	1	0	7	-112.672
0.306607	1	0	3	-137.35
0.306643	1	0	2	-133.837
0.306679	1	0	1	-134.06
0.306732	1	0	4	-111.734
0.30675	1	0	9	-112.505
0.306786	1	0	8	-119.055
0.306821	1	0	7	-112.672
0.306857	1	0	3	-137.31
0.306893	1	0	2	-133.884
0.306929	1	0	1	-134.08
0.307	1	0	9	-112.483
0.307036	1	0	8	-119.099
0.307071	1	0	7	-112.672
0.307107	1	0	3	-137.258
0.307143	1	0	2	-134.003
0.307179	1	0	1	-134.009
0.30725	1	0	9	-112.415
0.307286	1	0	8	-119.168
0.307321	1	0	7	-112.672
0.307357	1	0	3	-137.384
0.307393	1	0	2	-133.879
0.307429	1	0	1	-134.048
0.307464	1	0	5	-119.856
0.307482	1	0	6	-97.3459
0.30875	1	0	9	-112.684
0.308786	1	0	8	-119.223
0.308821	1	0	7	-112.672
0.308857	1	0	6	-97.1683
0.308875	1	0	4	-111.698
0.308893	1	0	2	-133.819
0.308929	1	0	1	-134.067
0.308946	1	0	3	-137.258
0.308982	1	0	5	-119.722
0.308982	1	0	2	-133.85
0.309	1	0	9	-112.693
0.309036	1	0	8	-119.255
0.309071	1	0	7	-112.672
0.309107	1	0	3	-137.341
0.309143	1	0	2	-133.879
0.309179	1	0	1	-134.08
0.309232	1	0	1	-134.071
0.30925	1	0	9	-112.804
0.309286	1	0	8	-119.215
0.309321	1	0	7	-112.672
0.309357	1	0	3	-137.413
0.309393	1	0	2	-133.859
0.309429	1	0	1	-134.033
0.309482	1	0	1	-134.064
0.3095	1	0	9	-112.745
0.309536	1	0	8	-119.277
0.309571	1	0	7	-112.672
0.309607	1	0	3	-137.472
0.309643	1	0	2	-133.907
0.309679	1	0	1	-134.083
0.30975	1	0	9	-112.687
0.309786	1	0	8	-119.232
0.309821	1	0	7	-112.672
0.309857	1	0	3	-137.511
0.309893	1	0	2	-133.85
0.309929	1	0	1	-134.16
0.31125	1	0	9	-112.87
0.311286	1	0	8	-118.96
0.311321	1	0	7	-112.672
0.311357	1	0	6	-96.9986
0.311375	1	0	5	-119.851
0.311393	1	0	4	-111.69
0.311411	1	0	2	-133.957
0.311429	1	0	1	-134.099
0.311446	1	0	3	-137.426
0.311482	1	0	6	-97.0053
0.311482	1	0	5	-119.828
0.311482	1	0	4	-111.723
0.311482	1	0	2	-133.947
0.311482	1	0	1	-134.076
0.311482	1	0	3	-137.422
0.3115	1	0	9	-112.858
0.311536	1	0	8	-118.972
0.311571	1	0	7	-112.672
0.311607	1	0	6	-96.9711
0.311643	1	0	4	-111.661
0.311679	1	0	3	-137.558
0.311696	1	0	2	-133.883
0.311714	1	0	1	-134.043
0.31175	1	0	9	-112.881
0.311786	1	0	8	-118.995
0.311821	1	0	7	-112.672
0.311857	1	0	6	-96.9016
0.311875	1	0	4	-111.632
0.311893	1	0	3	-137.498
0.311929	1	0	2	-133.811
0.311964	1	0	1	-134.01
0.312	1	0	9	-112.838
0.312036	1	0	8	-118.958
0.312071	1	0	7	-112.672
0.312107	1	0	3	-137.503
0.312143	1	0	2	-133.834
0.312179	1	0	1	-133.937
0.31225	1	0	9	-112.749
0.312286	1	0	8	-118.917
0.312321	1	0	7	-112.672
0.312357	1	0	3	-137.474
0.312393	1	0	2	-133.877
0.312429	1	0	1	-133.963
0.31375	1	0	9	-112.553
0.313786	1	0	8	-119.181
0.313821	1	0	7	-112.672
0.313857	1	0	5	-120.132
0.313875	1	0	4	-111.684
0.313911	1	0	3	-137.326
0.313946	1	0	2	-133.858
0.313964	1	0	1	-133.88
0.313982	1	0	6	-96.8871
0.313982	1	0	9	-112.535
0.313982	1	0	8	-119.176
0.313982	1	0	4	-111.726
0.313982	1	0	3	-137.303
0.314	1	0	9	-112.52
0.314036	1	0	8	-119.181
0.314071	1	0	7	-112.672
0.314107	1	0	3	-137.349
0.314143	1	0	2	-133.77
0.314179	1	0	1	-133.877
0.314232	1	0	9	-112.555
0.31425	1	0	9	-112.536
0.314286	1	0	8	-119.207
0.314321	1	0	7	-112.672
0.314357	1	0	3	-137.341
0.314393	1	0	2	-133.807
0.314429	1	0	1	-133.809
0.3145	1	0	9	-112.504
0.314536	1	0	8	-119.168
0.314571	1	0	7	-112.672
0.314607	1	0	3	-137.317
0.314643	1	0	2	-133.682
0.314679	1	0	1	-133.746
0.31475	1	0	9	-112.479
0.314786	1	0	8	-119.227
0.314821	1	0	7	-112.672
0.314857	1	0	3	-137.266
0.314893	1	0	2	-133.614
0.314929	1	0	1	-133.808
0.31625	1	0	9	-112.461
0.316286	1	0	8	-119.201
0.316321	1	0	7	-112.672
0.316357	1	0	2	-133.82
0.316393	1	0	1	-133.877
0.316411	1	0	3	-137.214
0.316446	1	0	3	-137.227
0.316482	1	0	4	-111.756
0.316482	1	0	6	-96.6219
0.316482	1	0	7	-112.672
0.316482	1	0	2	-133.861
0.3165	1	0	9	-112.434
0.316536	1	0	8	-119.301
0.316571	1	0	7	-112.672
0.316607	1	0	3	-137.204
0.316643	1	0	2	-133.835
0.316679	1	0	1	-133.979
0.316732	1	0	4	-111.646
0.316732	1	0	5	-120.006
0.31675	1	0	9	-112.504
0.316786	1	0	8	-119.379
0.316821	1	0	7	-112.672
0.316857	1	0	3	-137.154
0.316893	1	0	2	-133.8
0.316929	1	0	1	-133.975
0.316982	1	0	6	-96.5581
0.316982	1	0	5	-119.893
0.317	1	0	9	-112.476
0.317036	1	0	8	-119.349
0.317071	1	0	7	-112.672
0.317107	1	0	3	-137.151
0.317143	1	0	2	-133.793
0.317179	1	0	1	-133.977
0.317232	1	0	5	-119.846
0.31725	1	0	9	-112.457
0.317286	1	0	8	-119.313
0.317321	1	0	7	-112.672
0.317357	1	0	3	-137.219
0.317393	1	0	2	-133.78
0.317429	1	0	1	-133.945
0.31875	1	0	1	-133.958
0.318804	1	0	1	-133.98
0.318857	1	0	1	-133.972
0.318911	1	0	1	-134.008
0.318964	1	0	1	-134.01
0.318982	1	0	2	-133.689
0.318982	1	0	3	-137.132
0.318982	1	0	4	-111.618
0.318982	1	0	1	-134.001
0.319	1	0	9	-112.211
0.319036	1	0	8	-119.228
0.319071	1	0	6	-96.5167
0.319089	1	0	5	-119.825
0.319107	1	0	4	-111.62
0.319125	1	0	3	-137.147
0.319161	1	0	2	-133.664
0.319196	1	0	1	-134.07
0.319214	1	0	7	-112.672
0.31925	1	0	9	-112.257
0.319286	1	0	8	-119.207
0.319321	1	0	7	-112.672
0.319357	1	0	3	-137.125
0.319393	1	0	2	-133.661
0.319429	1	0	1	-134.016
0.3195	1	0	9	-112.311
0.319536	1	0	8	-119.282
0.319571	1	0	7	-112.672
0.319607	1	0	3	-137.094
0.319643	1	0	2	-133.546
0.319679	1	0	1	-133.921
0.31975	1	0	9	-112.242
0.319786	1	0	8	-119.283
0.319821	1	0	7	-112.672
0.319857	1	0	3	-137.074
0.319893	1	0	2	-133.536
0.319929	1	0	1	-133.909
0.319982	1	0	6	-96.3555
0.32125	1	0	9	-112.384
0.321286	1	0	8	-119.467
0.321321	1	0	7	-112.672
0.321357	1	0	6	-96.2855
0.321375	1	0	5	-119.714
0.321411	1	0	3	-136.686
0.321446	1	0	2	-133.613
0.321464	1	0	1	-134.042
0.321482	1	0	4	-111.909
0.321482	1	0	5	-119.761
0.321482	1	0	3	-136.647
0.3215	1	0	9	-112.431
0.321536	1	0	8	-119.433
0.321571	1	0	7	-112.672
0.321607	1	0	5	-119.795
0.321643	1	0	3	-136.648
0.321679	1	0	2	-133.57
0.321714	1	0	1	-134.171
0.32175	1	0	9	-112.393
0.321786	1	0	8	-119.401
0.321821	1	0	7	-112.672
0.321857	1	0	5	-119.878
0.321875	1	0	3	-136.726
0.321911	1	0	2	-133.63
0.321946	1	0	1	-134.143
0.322	1	0	9	-112.441
0.322036	1	0	8	-119.397
0.322071	1	0	7	-112.672
0.322107	1	0	3	-136.73
0.322143	1	0	2	-133.559
0.322179	1	0	1	-134.203
0.32225	1	0	9	-112.359
0.322286	1	0	8	-119.411
0.322321	1	0	7	-112.672
0.322357	1	0	3	-136.763
0.322393	1	0	2	-133.661
0.322429	1	0	1	-134.2
0.32375	1	0	9	-112.384
0.323786	1	0	7	-112.672
0.323821	1	0	5	-119.922
0.323857	1	0	4	-112.236
0.323875	1	0	3	-136.954
0.323911	1	0	2	-133.588
0.323946	1	0	1	-134.343
0.323964	1	0	8	-119.278
0.323982	1	0	6	-96.2236
0.323982	1	0	5	-119.833
0.323982	1	0	4	-112.256
0.323982	1	0	2	-133.537
0.324	1	0	9	-112.427
0.324036	1	0	8	-119.309
0.324071	1	0	7	-112.672
0.324107	1	0	5	-119.832
0.324125	1	0	3	-136.929
0.324161	1	0	2	-133.611
0.324196	1	0	1	-134.293
0.32425	1	0	9	-112.425
0.324286	1	0	8	-119.318
0.324321	1	0	7	-112.672
0.324357	1	0	3	-136.905
0.324393	1	0	2	-133.632
0.324429	1	0	1	-134.342
0.3245	1	0	9	-112.507
0.324536	1	0	8	-119.234
0.324571	1	0	7	-112.672
0.324607	1	0	3	-136.952
0.324643	1	0	2	-133.67
0.324679	1	0	1	-134.297
0.32475	1	0	9	-112.431
0.324786	1	0	8	-119.238
0.324821	1	0	7	-112.672
0.324857	1	0	2	-133.751
0.324911	1	0	1	-134.21
0.324964	1	0	3	-136.975
0.32625	1	0	9	-112.542
0.326286	1	0	8	-119.448
0.326321	1	0	7	-112.672
0.326357	1	0	3	-136.796
0.326393	1	0	2	-133.725
0.326429	1	0	1	-134.317
0.326482	1	0	4	-112.466
0.326482	1	0	6	-96.2277
0.326482	1	0	9	-112.536
0.326482	1	0	8	-119.34
0.326482	1	0	3	-136.791
0.326482	1	0	2	-133.734
0.326482	1	0	1	-134.369
0.3265	1	0	9	-112.542
0.326536	1	0	8	-119.347
0.326571	1	0	7	-112.672
0.326607	1	0	3	-136.763
0.326643	1	0	2	-133.779
0.326679	1	0	1	-134.35
0.326714	1	0	6	-96.1587
0.326732	1	0	9	-112.54
0.32675	1	0	9	-112.53
0.326786	1	0	8	-119.28
0.326821	1	0	7	-112.672
0.326857	1	0	3	-136.771
0.326893	1	0	2	-133.698
0.326929	1	0	1	-134.335
0.327	1	0	9	-112.477
0.327036	1	0	8	-119.289
0.327071	1	0	7	-112.672
0.327107	1	0	3	-136.771
0.327143	1	0	2	-133.69
0.327179	1	0	1	-134.251
0.327214	1	0	4	-112.419
0.32725	1	0	9	-112.459
0.327286	1	0	8	-119.37
0.327321	1	0	7	-112.672
0.327357	1	0	3	-136.651
0.327393	1	0	2	-133.686
0.327429	1	0	1	-134.299
0.32875	1	0	9	-112.348
0.328786	1	0	8	-119.443
0.328821	1	0	7	-112.672
0.328857	1	0	3	-136.656
0.328893	1	0	2	-133.781
0.328929	1	0	1	-134.281
0.328982	1	0	4	-112.17
0.328982	1	0	6	-96.1612
0.328982	1	0	7	-112.672
0.328982	1	0	3	-136.614
0.329	1	0	9	-112.262
0.329036	1	0	8	-119.564
0.329071	1	0	7	-112.672
0.329107	1	0	3	-136.619
0.329143	1	0	2	-133.803
0.329179	1	0	1	-134.258
0.329232	1	0	5	-119.601
0.32925	1	0	9	-112.302
0.329286	1	0	8	-119.498
0.329321	1	0	7	-112.672
0.329357	1	0	3	-136.699
0.329393	1	0	2	-133.758
0.329429	1	0	1	-134.273
0.329482	1	0	6	-96.0954
0.329482	1	0	5	-119.569
0.3295	1	0	8	-119.448
0.329536	1	0	7	-112.672
0.329571	1	0	3	-136.679
0.329607	1	0	2	-133.733
0.329661	1	0	1	-134.247
0.329714	1	0	9	-112.342
0.32975	1	0	9	-112.323
0.329786	1	0	8	-119.44
0.329821	1	0	7	-112.672
0.329857	1	0	3	-136.658
0.329893	1	0	2	-133.712
0.329929	1	0	1	-134.288
0.33125	1	0	9	-112.664
0.331286	1	0	8	-119.58
0.331321	1	0	7	-112.672
0.331357	1	0	6	-96.1622
0.331375	1	0	4	-112.322
0.331393	1	0	3	-136.617
0.331429	1	0	2	-133.597
0.331464	1	0	1	-134.392
0.331482	1	0	5	-119.63
0.331482	1	0	4	-112.294
0.331482	1	0	2	-133.599
0.3315	1	0	9	-112.688
0.331536	1	0	8	-119.559
0.331571	1	0	7	-112.672
0.331607	1	0	3	-136.586
0.331643	1	0	2	-133.621
0.331679	1	0	1	-134.396
0.33175	1	0	9	-112.62
0.331786	1	0	8	-119.604
0.331821	1	0	7	-112.672
0.331857	1	0	3	-136.603
0.331893	1	0	2	-133.617
0.331929	1	0	1	-134.301
0.332	1	0	9	-112.622
0.332036	1	0	8	-119.64
0.332071	1	0	7	-112.672
0.332107	1	0	3	-136.572
0.332161	1	0	1	-134.29
0.332214	1	0	2	-133.584
0.33225	1	0	9	-112.694
0.332286	1	0	8	-119.718
0.332321	1	0	7	-112.672
0.332357	1	0	3	-136.596
0.332393	1	0	2	-133.548
0.332429	1	0	1	-134.253
0.332482	1	0	5	-119.597
0.33375	1	0	8	-119.64
0.333768	1	0	7	-112.672
0.333786	1	0	6	-96.0363
0.333804	1	0	5	-119.658
0.333821	1	0	4	-112.248
0.333839	1	0	3	-136.434
0.333857	1	0	2	-133.515
0.333875	1	0	1	-134.452
0.333929	1	0	1	-134.465
0.333982	1	0	5	-119.623
0.333982	1	0	3	-136.532
0.333982	1	0	2	-133.527
0.333982	1	0	1	-134.468
0.334	1	0	9	-112.713
0.334036	1	0	8	-119.727
0.334071	1	0	7	-112.672
0.334107	1	0	6	-95.9647
0.334143	1	0	4	-112.321
0.334179	1	0	3	-136.528
0.334196	1	0	2	-133.493
0.334214	1	0	1	-134.438
0.334232	1	0	5	-119.594
0.33425	1	0	9	-112.681
0.334286	1	0	8	-119.546
0.334321	1	0	7	-112.672
0.334357	1	0	6	-96.0622
0.334375	1	0	4	-112.349
0.334393	1	0	3	-136.462
0.334429	1	0	2	-133.479
0.334464	1	0	1	-134.461
0.3345	1	0	9	-112.637
0.334536	1	0	8	-119.551
0.334571	1	0	7	-112.672
0.334607	1	0	3	-136.481
0.334643	1	0	2	-133.41
0.334679	1	0	1	-134.408
0.33475	1	0	9	-112.677
0.334786	1	0	8	-119.562
0.334821	1	0	7	-112.672
0.334857	1	0	3	-136.496
0.334893	1	0	2	-133.323
0.334929	1	0	1	-134.403
0.33625	1	0	9	-112.499
0.336286	1	0	8	-119.629
0.336321	1	0	7	-112.672
0.336357	1	0	6	-96.1396
0.336375	1	0	5	-119.427
0.336393	1	0	4	-112.297
0.336429	1	0	3	-136.683
0.336446	1	0	2	-133.301
0.336464	1	0	1	-134.38
0.336482	1	0	6	-96.1273
0.336482	1	0	5	-119.417
0.336482	1	0	3	-136.658
0.3365	1	0	9	-112.565
0.336536	1	0	8	-119.681
0.336571	1	0	7	-112.672
0.336607	1	0	4	-112.244
0.336625	1	0	3	-136.627
0.336661	1	0	2	-133.312
0.336696	1	0	1	-134.38
0.33675	1	0	9	-112.591
0.336786	1	0	8	-119.623
0.336821	1	0	7	-112.672
0.336857	1	0	3	-136.621
0.336893	1	0	2	-133.285
0.336929	1	0	1	-134.442
0.337	1	0	9	-112.6
0.337036	1	0	8	-119.584
0.337071	1	0	7	-112.672
0.337107	1	0	3	-136.634
0.337143	1	0	2	-133.236
0.337179	1	0	1	-134.363
0.33725	1	0	9	-112.533
0.337286	1	0	8	-119.582
0.337321	1	0	7	-112.672
0.337357	1	0	3	-136.643
0.337393	1	0	2	-133.262
0.337429	1	0	1	-134.343
0.33875	1	0	9	-112.553
0.338786	1	0	8	-119.581
0.338821	1	0	7	-112.672
0.338857	1	0	3	-136.731
0.338893	1	0	1	-134.319
0.338946	1	0	2	-133.248
0.338982	1	0	5	-119.182
0.338982	1	0	6	-95.9163
0.338982	1	0	4	-111.883
0.338982	1	0	9	-112.574
0.338982	1	0	8	-119.612
0.338982	1	0	2	-133.235
0.339	1	0	9	-112.569
0.339036	1	0	8	-119.597
0.339071	1	0	7	-112.672
0.339107	1	0	3	-136.764
0.339143	1	0	2	-133.212
0.339179	1	0	1	-134.369
0.339232	1	0	9	-112.572
0.339232	1	0	2	-133.213
0.33925	1	0	9	-112.575
0.339286	1	0	8	-119.667
0.339321	1	0	7	-112.672
0.339357	1	0	3	-136.879
0.339393	1	0	2	-133.223
0.339429	1	0	1	-134.443
0.3395	1	0	9	-112.62
0.339536	1	0	8	-119.684
0.339571	1	0	7	-112.672
0.339607	1	0	3	-136.934
0.339643	1	0	2	-133.2
0.339679	1	0	1	-134.521
0.33975	1	0	9	-112.586
0.339786	1	0	8	-119.69
0.339821	1	0	7	-112.672
0.339857	1	0	3	-137.036
0.339893	1	0	2	-133.248
0.339929	1	0	1	-134.513
0.34125	1	0	9	-112.689
0.341286	1	0	8	-119.774
0.341321	1	0	7	-112.672
0.341357	1	0	5	-119.292
0.341375	1	0	3	-137.023
0.341411	1	0	2	-133.073
0.341446	1	0	1	-134.57
0.341482	1	0	6	-95.8398
0.341482	1	0	7	-112.672
0.341482	1	0	2	-133.061
0.341482	1	0	1	-134.581
0.3415	1	0	9	-112.693
0.341536	1	0	8	-119.769
0.341571	1	0	7	-112.672
0.341607	1	0	3	-137.065
0.341643	1	0	2	-133.11
0.341679	1	0	1	-134.52
0.341732	1	0	4	-111.977
0.341732	1	0	5	-119.344
0.341732	1	0	3	-137.102
0.34175	1	0	9	-112.697
0.341786	1	0	8	-119.854
0.341821	1	0	7	-112.672
0.341857	1	0	3	-137.073
0.341893	1	0	2	-133.166
0.341929	1	0	1	-134.463
0.341982	1	0	6	-95.8763
0.341982	1	0	5	-119.312
0.341982	1	0	3	-137.103
0.342	1	0	9	-112.65
0.342036	1	0	8	-119.799
0.342071	1	0	7	-112.672
0.342107	1	0	3	-137.124
0.342143	1	0	2	-133.272
0.342179	1	0	1	-134.416
0.34225	1	0	9	-112.577
0.342286	1	0	8	-119.917
0.342321	1	0	7	-112.672
0.342357	1	0	3	-137.102
0.342393	1	0	2	-133.308
0.342429	1	0	1	-134.357
0.34375	1	0	9	-112.596
0.343786	1	0	8	-120.056
0.343821	1	0	7	-112.672
0.343857	1	0	6	-95.6783
0.343875	1	0	5	-118.969
0.343911	1	0	4	-111.966
0.343929	1	0	3	-137.309
0.343946	1	0	2	-133.424
0.343964	1	0	1	-134.155
0.343982	1	0	4	-111.975
0.343982	1	0	3	-137.312
0.344	1	0	9	-112.537
0.344036	1	0	8	-119.989
0.344071	1	0	7	-112.672
0.344107	1	0	5	-118.918
0.344143	1	0	3	-137.323
0.344179	1	0	2	-133.397
0.344214	1	0	1	-134.135
0.34425	1	0	9	-112.564
0.344286	1	0	8	-120.067
0.344321	1	0	7	-112.672
0.344357	1	0	3	-137.384
0.344393	1	0	2	-133.409
0.344429	1	0	1	-134.142
0.3445	1	0	9	-112.606
0.344536	1	0	8	-120.077
0.344571	1	0	7	-112.672
0.344607	1	0	3	-137.431
0.344643	1	0	2	-133.448
0.344679	1	0	1	-134.165
0.34475	1	0	9	-112.567
0.344786	1	0	8	-120.159
0.344821	1	0	7	-112.672
0.344857	1	0	3	-137.569
0.344893	1	0	2	-133.426
0.344929	1	0	1	-134.145
0.344982	1	0	6	-95.7164
0.344982	1	0	5	-118.863
0.34625	1	0	9	-112.606
0.346286	1	0	8	-120.357
0.346321	1	0	7	-112.672
0.346357	1	0	6	-95.5523
0.346375	1	0	5	-118.691
0.346393	1	0	3	-137.787
0.346429	1	0	2	-133.468
0.346464	1	0	1	-134.303
0.346482	1	0	4	-111.454
0.346482	1	0	5	-118.717
0.3465	1	0	9	-112.655
0.346536	1	0	8	-120.354
0.346571	1	0	7	-112.672
0.346607	1	0	3	-137.708
0.346643	1	0	2	-133.479
0.346679	1	0	1	-134.268
0.346732	1	0	5	-118.702
0.34675	1	0	9	-112.503
0.346786	1	0	8	-120.28
0.346821	1	0	7	-112.672
0.346857	1	0	3	-137.651
0.346893	1	0	2	-133.457
0.346929	1	0	1	-134.138
0.347	1	0	9	-112.468
0.347036	1	0	8	-120.41
0.347071	1	0	7	-112.672
0.347107	1	0	3	-137.66
0.347143	1	0	2	-133.46
0.347179	1	0	1	-134.031
0.34725	1	0	9	-112.577
0.347286	1	0	8	-120.363
0.347321	1	0	7	-112.672
0.347357	1	0	3	-137.655
0.347393	1	0	2	-133.474
0.347429	1	0	1	-134.112
0.347464	1	0	5	-118.767
0.34875	1	0	9	-112.677
0.348786	1	0	8	-120.298
0.348821	1	0	7	-112.672
0.348857	1	0	5	-118.99
0.348875	1	0	4	-111.624
0.348893	1	0	2	-133.526
0.348929	1	0	1	-134.005
0.348946	1	0	3	-137.483
0.348982	1	0	6	-95.5947
0.348982	1	0	5	-118.938
0.348982	1	0	4	-111.626
0.348982	1	0	2	-133.528
0.349	1	0	9	-112.738
0.349036	1	0	8	-120.28
0.349071	1	0	7	-112.672
0.349107	1	0	3	-137.522
0.349143	1	0	2	-133.589
0.349179	1	0	1	-134.011
0.349232	1	0	1	-134.013
0.34925	1	0	9	-112.751
0.349286	1	0	8	-120.29
0.349321	1	0	7	-112.672
0.349357	1	0	3	-137.513
0.349393	1	0	2	-133.578
0.349429	1	0	1	-134.013
0.349482	1	0	1	-133.972
0.3495	1	0	9	-112.846
0.349536	1	0	8	-120.29
0.349571	1	0	7	-112.672
0.349607	1	0	3	-137.452
0.349643	1	0	2	-133.652
0.349679	1	0	1	-133.954
0.349732	1	0	4	-111.687
0.34975	1	0	9	-112.941
0.349786	1	0	8	-120.187
0.349821	1	0	7	-112.672
0.349857	1	0	3	-137.443
0.349893	1	0	2	-133.645
0.349929	1	0	1	-133.91
0.35125	1	0	9	-113.015
0.351286	1	0	8	-120.319
0.351321	1	0	7	-112.672
0.351357	1	0	4	-111.83
0.351375	1	0	1	-133.66
0.351411	1	0	3	-137.435
0.351446	1	0	2	-133.916
0.351482	1	0	6	-95.5985
0.351482	1	0	9	-113.037
0.351482	1	0	8	-120.307
0.351482	1	0	4	-111.897
0.351482	1	0	3	-137.468
0.351482	1	0	2	-133.917
0.3515	1	0	9	-113.051
0.351536	1	0	8	-120.307
0.351571	1	0	7	-112.672
0.351607	1	0	3	-137.454
0.351643	1	0	2	-133.948
0.351679	1	0	1	-133.613
0.351732	1	0	9	-112.955
0.35175	1	0	9	-112.95
0.351786	1	0	8	-120.284
