Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
0.222321	UL	22	2	1	0	4	1	02	1623	28	1	0	28.0491	0	0.00119964	
0.222393	UL	22	2	1	4	4	1	07	212	5	1	0	6.68483	0	0.0048	
0.222393	UL	22	2	1	4	4	1	07	212	5	1	0	6.68483	0	0.0048	
0.222482	UL	22	2	1	8	5	1	08	871	15	1	0	13.9199	0	0	
0.222482	UL	22	2	1	8	5	1	08	871	15	1	0	13.9199	0	0	
0.222536	DL	22	2	2	1	1	1	0	4	4	403	28	1	0	56.6759	0	0	
0.223821	UL	22	3	3	0	4	1	02	1623	28	1	0	28.0715	0	0.00119964	
0.223821	UL	22	3	3	0	4	1	02	1623	28	1	0	28.0715	0	0.00119964	
0.223857	UL	22	3	3	4	2	1	06	31	0	1	0	38.3764	0	0	
0.223857	UL	22	3	3	4	2	1	06	31	0	1	0	38.3764	0	0	
0.223929	UL	22	3	3	6	4	1	07	212	5	1	0	6.84408	0	0	
0.223929	UL	22	3	3	6	4	1	07	212	5	1	0	6.84408	0	0	
0.223982	UL	22	3	3	10	3	1	08	521	15	1	0	14.0429	0	0	
0.223982	UL	22	3	3	10	3	1	08	521	15	1	0	14.0429	0	0	
0.224071	UL	22	4	0	0	4	1	02	1623	28	1	0	28.067	0	0.00119964	
0.224071	UL	22	4	0	0	4	1	02	1623	28	1	0	28.067	0	0.00119964	
0.224143	UL	22	4	0	4	4	1	07	212	5	1	0	6.8824	0	0	
0.224143	UL	22	4	0	4	4	1	07	212	5	1	0	6.8824	0	0	
0.224232	UL	22	4	0	8	5	1	08	871	15	1	0	13.9956	0	0	
0.224232	UL	22	4	0	8	5	1	08	871	15	1	0	13.9956	0	0	
0.224321	UL	22	4	1	0	4	1	02	1623	28	1	0	28.0755	0	0.00119964	
0.224321	UL	22	4	1	0	4	1	02	1623	28	1	0	28.0755	0	0.00119964	
0.224393	UL	22	4	1	4	4	1	07	212	5	1	0	6.85346	0	0	
0.224393	UL	22	4	1	4	4	1	07	212	5	1	0	6.85346	0	0	
0.224482	UL	22	4	1	8	5	1	08	871	15	1	0	13.9291	0	0	
0.224482	UL	22	4	1	8	5	1	08	871	15	1	0	13.9291	0	0	
0.224571	UL	22	4	2	0	4	1	02	1623	28	1	0	28.159	0	0	
0.224571	UL	22	4	2	0	4	1	02	1623	28	1	0	28.159	0	0	
0.224643	UL	22	4	2	4	4	1	07	212	5	1	0	6.77019	0	0.0048	
0.224643	UL	22	4	2	4	4	1	07	212	5	1	0	6.77019	0	0.0048	
0.224732	UL	22	4	2	8	5	1	08	871	15	1	0	13.9399	0	0	
0.224732	UL	22	4	2	8	5	1	08	871	15	1	0	13.9399	0	0	
0.224804	UL	22	4	3	0	3	1	02	1216	28	1	0	28.1574	0	0	
0.224804	UL	22	4	3	0	3	1	02	1216	28	1	0	28.1574	0	0	
0.224893	UL	22	4	3	3	5	1	07	266	5	1	0	6.81852	0	0	
0.224893	UL	22	4	3	3	5	1	07	266	5	1	0	6.81852	0	0	
0.224982	UL	22	4	3	8	5	1	08	871	15	1	0	13.9347	0	0	
0.224982	UL	22	4	3	8	5	1	08	871	15	1	0	13.9347	0	0	
0.225036	DL	22	5	0	1	1	1	0	6	6	403	28	1	0	45.5533	0	0	
0.226321	UL	22	6	1	0	4	1	02	1623	28	1	0	27.9904	0	0.00119964	
0.226321	UL	22	6	1	0	4	1	02	1623	28	1	0	27.9904	0	0.00119964	
0.226339	UL	22	6	1	4	1	1	06	403	28	1	0	38.4966	0	0	
0.226339	UL	22	6	1	4	1	1	06	403	28	1	0	38.4966	0	0	
0.226411	UL	22	6	1	5	4	1	07	212	5	1	0	6.57328	0	0.0048	
0.226411	UL	22	6	1	5	4	1	07	212	5	1	0	6.57328	0	0.0048	
0.226482	UL	22	6	1	9	4	1	08	696	15	1	0	13.9664	0	0	
0.226482	UL	22	6	1	9	4	1	08	696	15	1	0	13.9664	0	0	
0.226571	UL	22	6	2	0	4	1	02	1623	28	1	0	27.9673	0	0.00119964	
0.226571	UL	22	6	2	0	4	1	02	1623	28	1	0	27.9673	0	0.00119964	
0.226643	UL	22	6	2	4	4	1	07	212	5	1	0	6.60525	0	0.0048	
0.226643	UL	22	6	2	4	4	1	07	212	5	1	0	6.60525	0	0.0048	
0.226732	UL	22	6	2	8	5	1	08	871	15	1	0	13.9013	0	0	
0.226732	UL	22	6	2	8	5	1	08	871	15	1	0	13.9013	0	0	
0.226821	UL	22	6	3	0	4	1	02	1623	28	1	0	27.8752	0	0.00119964	
0.226821	UL	22	6	3	0	4	1	02	1623	28	1	0	27.8752	0	0.00119964	
0.226893	UL	22	6	3	4	4	1	07	212	5	1	0	6.48478	0	0.0048	
0.226893	UL	22	6	3	4	4	1	07	212	5	1	0	6.48478	0	0.0048	
0.226982	UL	22	6	3	8	5	1	08	871	15	1	0	13.9733	0	0	
0.226982	UL	22	6	3	8	5	1	08	871	15	1	0	13.9733	0	0	
0.227071	UL	22	7	0	0	4	1	02	1623	28	1	0	27.9401	0	0.00119964	
