Time	CellId	RNTI	BWPId	SINR(dB)
0.218268	2	3	0	28.3572
0.218518	2	6	0	28.4424
0.218518	2	5	0	22.5872
0.218518	2	4	0	40.4961
0.218518	2	9	0	14.2391
0.218518	2	8	0	11.1339
0.218518	2	7	0	6.267
0.218518	2	2	0	18.541
0.218518	2	1	0	26.7958
0.218518	2	3	0	28.3572
0.220018	2	6	0	28.8508
0.220018	2	5	0	22.5439
0.220018	2	4	0	40.6691
0.220018	2	9	0	14.4374
0.220018	2	8	0	11.2958
0.220018	2	7	0	6.09662
0.220018	2	2	0	18.3338
0.220018	2	1	0	26.9699
0.220018	2	3	0	28.3572
0.220768	2	6	0	28.7881
0.220768	2	5	0	22.6459
0.220768	2	4	0	40.9326
0.220768	2	9	0	14.439
0.220768	2	8	0	11.4925
0.220768	2	7	0	5.97518
0.220768	2	2	0	18.2222
0.220768	2	1	0	27.2106
0.220768	2	3	0	28.3572
0.221018	2	6	0	28.8675
0.221018	2	5	0	22.5588
0.221018	2	4	0	40.9943
0.221018	2	9	0	14.4031
0.221018	2	8	0	11.5312
0.221018	2	7	0	5.91586
0.221018	2	2	0	18.2293
0.221018	2	1	0	27.2086
0.221018	2	3	0	28.3572
0.222518	2	6	0	29.067
0.222518	2	5	0	22.6512
0.222518	2	4	0	40.9974
0.222518	2	9	0	14.3229
0.222518	2	8	0	11.8863
0.222518	2	7	0	5.77773
0.222518	2	2	0	18.1011
0.222518	2	1	0	27.3736
0.222518	2	3	0	28.3572
0.223268	2	6	0	29.281
0.223268	2	5	0	22.5412
0.223268	2	4	0	41.0967
0.223268	2	9	0	14.2594
0.223268	2	8	0	11.9331
0.223268	2	7	0	5.62725
0.223268	2	2	0	18.1655
0.223268	2	1	0	27.6022
0.223268	2	3	0	28.3572
0.223518	2	6	0	29.2576
0.223518	2	5	0	22.5058
0.223518	2	4	0	41.1577
0.223518	2	9	0	14.2727
0.223518	2	8	0	12.0516
0.223518	2	7	0	5.65678
0.223518	2	2	0	18.2262
0.223518	2	1	0	27.5474
0.223518	2	3	0	28.3572
0.225018	2	6	0	29.4271
0.225018	2	5	0	22.5394
0.225018	2	4	0	41.5067
0.225018	2	9	0	14.3936
0.225018	2	8	0	11.9694
0.225018	2	7	0	5.76495
0.225018	2	2	0	18.3309
0.225018	2	1	0	27.5062
0.225018	2	3	0	28.3572
0.225768	2	6	0	29.6482
0.225768	2	5	0	22.5559
0.225768	2	4	0	41.3963
0.225768	2	9	0	14.5163
0.225768	2	8	0	12.0208
0.225768	2	7	0	5.60824
0.225768	2	2	0	18.2197
0.225768	2	1	0	27.4516
0.225768	2	3	0	28.3572
0.226018	2	6	0	29.678
0.226018	2	5	0	22.5446
0.226018	2	4	0	41.3205
0.226018	2	9	0	14.5164
0.226018	2	8	0	12.0479
0.226018	2	7	0	5.54479
0.226018	2	2	0	18.1884
0.226018	2	1	0	27.3841
0.226018	2	3	0	28.3572
0.227518	2	6	0	29.9428
0.227518	2	5	0	22.5547
0.227518	2	4	0	41.4384
0.227518	2	9	0	14.772
0.227518	2	8	0	11.9783
0.227518	2	7	0	5.13979
0.227518	2	2	0	18.1668
0.227518	2	1	0	27.2078
0.227518	2	3	0	28.3572
0.227768	2	6	0	29.955
0.227768	2	5	0	22.5714
0.227768	2	4	0	41.4859
0.227768	2	9	0	14.6895
0.227768	2	8	0	11.9327
0.227768	2	7	0	5.22904
0.227768	2	2	0	18.1457
0.227768	2	1	0	27.3058
0.227768	2	3	0	28.3572
0.228268	2	6	0	29.9821
0.228268	2	5	0	22.5538
0.228268	2	4	0	41.5277
0.228268	2	9	0	14.749
0.228268	2	8	0	11.9333
0.228268	2	7	0	5.14836
0.228268	2	2	0	18.1268
0.228268	2	1	0	27.219
0.228268	2	3	0	28.3572
0.228518	2	6	0	30.0956
0.228518	2	5	0	22.5676
0.228518	2	4	0	41.6113
0.228518	2	9	0	14.7416
0.228518	2	8	0	11.8574
0.228518	2	7	0	5.1588
0.228518	2	2	0	18.098
0.228518	2	1	0	27.1892
0.228518	2	3	0	28.3572
0.230018	2	6	0	30.288
0.230018	2	5	0	22.563
0.230018	2	4	0	41.6878
0.230018	2	9	0	15.0082
0.230018	2	8	0	12.0419
0.230018	2	7	0	4.86761
0.230018	2	2	0	18.1366
0.230018	2	1	0	27.2904
0.230018	2	3	0	28.3572
0.230268	2	6	0	30.2643
0.230268	2	5	0	22.4507
0.230268	2	4	0	41.6454
0.230268	2	9	0	14.9633
0.230268	2	8	0	12.0929
0.230268	2	7	0	4.7733
0.230268	2	2	0	18.226
0.230268	2	1	0	27.2919
0.230268	2	3	0	28.3572
0.230518	2	6	0	30.3966
0.230518	2	5	0	22.5017
0.230518	2	4	0	41.596
0.230518	2	9	0	14.9246
0.230518	2	8	0	12.1175
0.230518	2	7	0	4.7916
0.230518	2	2	0	18.2288
0.230518	2	1	0	27.2724
0.230518	2	3	0	28.3572
0.230768	2	6	0	30.353
0.230768	2	5	0	22.4744
0.230768	2	4	0	41.5516
0.230768	2	9	0	14.8654
0.230768	2	8	0	12.0808
0.230768	2	7	0	4.82566
0.230768	2	2	0	18.2128
0.230768	2	1	0	27.2451
0.230768	2	3	0	28.3572
0.231018	2	6	0	30.2867
0.231018	2	5	0	22.6
0.231018	2	4	0	41.5035
0.231018	2	9	0	14.7695
0.231018	2	8	0	12.0846
0.231018	2	7	0	4.76061
0.231018	2	2	0	18.327
0.231018	2	1	0	27.1907
0.231018	2	3	0	28.3572
0.232518	2	6	0	30.0483
0.232518	2	5	0	22.7308
0.232518	2	4	0	41.5401
0.232518	2	9	0	14.7065
0.232518	2	8	0	11.9254
0.232518	2	7	0	4.83158
0.232518	2	2	0	18.4235
0.232518	2	1	0	27.2407
0.232518	2	3	0	28.3572
0.233268	2	6	0	30.2535
0.233268	2	5	0	22.8563
0.233268	2	4	0	41.4481
0.233268	2	9	0	14.7333
0.233268	2	8	0	11.8533
0.233268	2	7	0	4.87434
0.233268	2	2	0	18.6434
0.233268	2	1	0	26.999
0.233268	2	3	0	28.3572
0.233518	2	6	0	30.2168
0.233518	2	5	0	22.8192
0.233518	2	4	0	41.4092
0.233518	2	9	0	14.7426
0.233518	2	8	0	11.9459
0.233518	2	7	0	4.80932
0.233518	2	2	0	18.6926
0.233518	2	1	0	26.9643
0.233518	2	3	0	28.3572
0.235018	2	6	0	30.2759
0.235018	2	5	0	22.9287
0.235018	2	4	0	41.3474
0.235018	2	9	0	14.8755
0.235018	2	8	0	12.1715
0.235018	2	7	0	4.88457
0.235018	2	2	0	18.8408
0.235018	2	1	0	26.8881
0.235018	2	3	0	28.3572
0.235268	2	6	0	30.2974
0.235268	2	5	0	22.9013
0.235268	2	4	0	41.3409
0.235268	2	9	0	14.8231
0.235268	2	8	0	12.2325
0.235268	2	7	0	4.90974
0.235268	2	2	0	18.8181
0.235268	2	1	0	26.8466
0.235268	2	3	0	28.3572
0.235518	2	6	0	30.3577
0.235518	2	5	0	22.8966
0.235518	2	4	0	41.3818
0.235518	2	9	0	14.7518
0.235518	2	8	0	12.1783
0.235518	2	7	0	4.91231
0.235518	2	2	0	18.9431
0.235518	2	1	0	26.7081
0.235518	2	3	0	28.3572
0.235768	2	6	0	30.3132
0.235768	2	5	0	22.9747
0.235768	2	4	0	41.4107
0.235768	2	9	0	14.7801
0.235768	2	8	0	12.1145
0.235768	2	7	0	4.87085
0.235768	2	2	0	18.9757
0.235768	2	1	0	26.6624
0.235768	2	3	0	28.3572
0.236018	2	6	0	30.26
0.236018	2	5	0	22.9562
0.236018	2	4	0	41.4446
0.236018	2	9	0	14.7591
0.236018	2	8	0	12.121
0.236018	2	7	0	4.92
0.236018	2	2	0	18.9318
0.236018	2	1	0	26.696
0.236018	2	3	0	28.3572
0.237518	2	6	0	30.3341
0.237518	2	5	0	22.8674
0.237518	2	4	0	41.3965
0.237518	2	9	0	15.0147
0.237518	2	8	0	12.1613
0.237518	2	7	0	4.6152
0.237518	2	2	0	19.0511
0.237518	2	1	0	26.6501
0.237518	2	3	0	28.3572
0.238268	2	6	0	30.2418
0.238268	2	5	0	22.9319
0.238268	2	4	0	41.2968
0.238268	2	9	0	14.9381
0.238268	2	8	0	12.1454
0.238268	2	7	0	4.64216
0.238268	2	2	0	19.0986
0.238268	2	1	0	26.711
0.238268	2	3	0	28.3572
0.238518	2	6	0	30.247
0.238518	2	5	0	22.8623
0.238518	2	4	0	41.2352
0.238518	2	9	0	14.9667
0.238518	2	8	0	12.1312
0.238518	2	7	0	4.58284
0.238518	2	2	0	19.1395
0.238518	2	1	0	26.6205
0.238518	2	3	0	28.3572
0.240018	2	6	0	30.4311
0.240018	2	5	0	22.7426
0.240018	2	4	0	41.1046
0.240018	2	9	0	14.8797
0.240018	2	8	0	12.3994
0.240018	2	7	0	4.70001
0.240018	2	2	0	19.3876
0.240018	2	1	0	26.3882
0.240018	2	3	0	28.3572
0.240268	2	6	0	30.4618
0.240268	2	5	0	22.7274
0.240268	2	4	0	41.0682
0.240268	2	9	0	14.9402
0.240268	2	8	0	12.4144
0.240268	2	7	0	4.64535
0.240268	2	2	0	19.4039
0.240268	2	1	0	26.2907
0.240268	2	3	0	28.3572
0.240768	2	6	0	30.4584
0.240768	2	5	0	22.6263
0.240768	2	4	0	40.7991
0.240768	2	9	0	14.8934
0.240768	2	8	0	12.4508
0.240768	2	7	0	4.62915
0.240768	2	2	0	19.5102
0.240768	2	1	0	26.1137
0.240768	2	3	0	28.3572
0.241018	2	6	0	30.439
0.241018	2	5	0	22.705
0.241018	2	4	0	40.7526
0.241018	2	9	0	14.7619
0.241018	2	8	0	12.4993
0.241018	2	7	0	4.71611
0.241018	2	2	0	19.6019
0.241018	2	1	0	26.0247
0.241018	2	3	0	28.3572
0.242518	2	6	0	30.4732
0.242518	2	5	0	22.6143
0.242518	2	4	0	40.5023
0.242518	2	9	0	14.8164
0.242518	2	8	0	12.546
0.242518	2	7	0	4.465
0.242518	2	2	0	19.7533
0.242518	2	1	0	25.3529
0.242518	2	3	0	28.3572
0.243018	2	6	0	30.3758
0.243018	2	5	0	22.6754
0.243018	2	4	0	40.2419
0.243018	2	9	0	14.7279
0.243018	2	8	0	12.4833
0.243018	2	7	0	4.53932
0.243018	2	2	0	19.8018
0.243018	2	1	0	25.3126
0.243018	2	3	0	28.3572
0.243268	2	6	0	30.4427
0.243268	2	5	0	22.6319
0.243268	2	4	0	40.1912
0.243268	2	9	0	14.7707
0.243268	2	8	0	12.5891
0.243268	2	7	0	4.49562
0.243268	2	2	0	19.8341
0.243268	2	1	0	25.3594
0.243268	2	3	0	28.3572
0.243518	2	6	0	30.3329
0.243518	2	5	0	22.6054
0.243518	2	4	0	40.0333
0.243518	2	9	0	14.7649
0.243518	2	8	0	12.6328
0.243518	2	7	0	4.45699
0.243518	2	2	0	19.8189
0.243518	2	1	0	25.3002
0.243518	2	3	0	28.3572
0.245018	2	6	0	30.2911
0.245018	2	5	0	22.6835
0.245018	2	4	0	39.8174
0.245018	2	9	0	14.8327
0.245018	2	8	0	12.5107
0.245018	2	7	0	4.30847
0.245018	2	2	0	20.1447
0.245018	2	1	0	24.8832
0.245018	2	3	0	28.3572
0.245768	2	6	0	30.4106
0.245768	2	5	0	22.7346
0.245768	2	4	0	39.8844
0.245768	2	9	0	14.8362
0.245768	2	8	0	12.483
0.245768	2	7	0	4.42053
0.245768	2	2	0	20.3512
0.245768	2	1	0	24.7027
0.245768	2	3	0	28.3572
0.246018	2	6	0	30.4492
0.246018	2	5	0	22.8259
0.246018	2	4	0	39.8399
0.246018	2	9	0	14.7429
0.246018	2	8	0	12.4127
0.246018	2	7	0	4.47332
0.246018	2	2	0	20.4063
0.246018	2	1	0	24.6354
0.246018	2	3	0	28.3572
0.247518	2	6	0	30.2714
0.247518	2	5	0	22.9063
0.247518	2	4	0	39.8143
0.247518	2	9	0	14.676
0.247518	2	8	0	12.5655
0.247518	2	7	0	4.61122
0.247518	2	2	0	20.5356
0.247518	2	1	0	24.4264
0.247518	2	3	0	28.3572
0.248268	2	6	0	30.3489
0.248268	2	5	0	22.8863
0.248268	2	4	0	39.7008
0.248268	2	9	0	14.5906
0.248268	2	8	0	12.6268
0.248268	2	7	0	4.58499
0.248268	2	2	0	20.5668
0.248268	2	1	0	24.1297
0.248268	2	3	0	28.3572
0.248518	2	6	0	30.3059
0.248518	2	5	0	22.942
0.248518	2	4	0	39.7097
0.248518	2	9	0	14.5158
0.248518	2	8	0	12.6647
0.248518	2	7	0	4.66741
0.248518	2	2	0	20.6007
0.248518	2	1	0	24.003
0.248518	2	3	0	28.3572
0.250018	2	6	0	30.1361
0.250018	2	5	0	22.732
0.250018	2	4	0	39.4938
0.250018	2	9	0	14.6679
0.250018	2	8	0	12.5342
0.250018	2	7	0	4.80749
0.250018	2	2	0	20.617
0.250018	2	1	0	23.9384
0.250018	2	3	0	28.3572
0.250268	2	6	0	29.981
0.250268	2	5	0	22.5923
0.250268	2	4	0	39.4478
0.250268	2	9	0	14.6694
0.250268	2	8	0	12.6828
0.250268	2	7	0	4.74994
0.250268	2	2	0	20.5176
0.250268	2	1	0	23.8498
0.250268	2	3	0	28.3572
0.250768	2	6	0	29.9788
0.250768	2	5	0	22.4831
0.250768	2	4	0	39.4145
0.250768	2	9	0	14.6346
0.250768	2	8	0	12.8091
0.250768	2	7	0	4.83827
0.250768	2	2	0	20.6409
0.250768	2	1	0	23.5815
0.250768	2	3	0	28.3572
0.251018	2	6	0	29.9182
0.251018	2	5	0	22.4021
0.251018	2	4	0	39.3779
0.251018	2	9	0	14.6521
0.251018	2	8	0	12.745
0.251018	2	7	0	4.90647
0.251018	2	2	0	20.6657
0.251018	2	1	0	23.495
0.251018	2	3	0	28.3572
0.252768	2	6	0	29.6325
0.252768	2	5	0	22.3562
0.252768	2	4	0	39.3243
0.252768	2	9	0	14.5195
0.252768	2	8	0	12.8577
0.252768	2	7	0	4.772
0.252768	2	2	0	20.7524
0.252768	2	1	0	23.4784
0.252768	2	3	0	28.3572
0.253018	2	6	0	29.5955
0.253018	2	5	0	22.3196
0.253018	2	4	0	39.3259
0.253018	2	9	0	14.5844
0.253018	2	8	0	12.9305
0.253018	2	7	0	4.75769
0.253018	2	2	0	20.7938
0.253018	2	1	0	23.4833
0.253018	2	3	0	28.3572
0.253268	2	6	0	29.5401
0.253268	2	5	0	22.3535
0.253268	2	4	0	39.3228
0.253268	2	9	0	14.5213
0.253268	2	8	0	12.9098
0.253268	2	7	0	4.7405
0.253268	2	2	0	20.7066
0.253268	2	1	0	23.5044
0.253268	2	3	0	28.3572
0.253518	2	6	0	29.6006
0.253518	2	5	0	22.3879
0.253518	2	4	0	39.3677
0.253518	2	9	0	14.5484
0.253518	2	8	0	12.8943
0.253518	2	7	0	4.79147
0.253518	2	2	0	20.6987
0.253518	2	1	0	23.579
0.253518	2	3	0	28.3572
0.255018	2	6	0	29.5015
0.255018	2	5	0	22.1986
0.255018	2	4	0	39.3946
0.255018	2	9	0	14.7308
0.255018	2	8	0	13.0174
0.255018	2	7	0	4.84381
0.255018	2	2	0	20.5224
0.255018	2	1	0	23.4796
0.255018	2	3	0	28.3572
0.255518	2	6	0	29.3817
0.255518	2	5	0	22.1195
0.255518	2	4	0	39.5018
0.255518	2	9	0	14.8408
0.255518	2	8	0	12.9023
0.255518	2	7	0	4.88391
0.255518	2	2	0	20.486
0.255518	2	1	0	23.5442
0.255518	2	3	0	28.3572
0.255768	2	6	0	29.4224
0.255768	2	5	0	22.1296
0.255768	2	4	0	39.5543
0.255768	2	9	0	14.8614
0.255768	2	8	0	12.9038
0.255768	2	7	0	4.89034
0.255768	2	2	0	20.4427
0.255768	2	1	0	23.5608
0.255768	2	3	0	28.3572
0.256018	2	6	0	29.3675
0.256018	2	5	0	22.2146
0.256018	2	4	0	39.531
0.256018	2	9	0	14.9623
0.256018	2	8	0	12.9708
0.256018	2	7	0	4.82973
0.256018	2	2	0	20.4156
0.256018	2	1	0	23.5756
0.256018	2	3	0	28.3572
0.257518	2	6	0	28.8073
0.257518	2	5	0	22.2989
0.257518	2	4	0	39.4924
0.257518	2	9	0	15.3043
0.257518	2	8	0	13.0198
0.257518	2	7	0	5.08542
0.257518	2	2	0	20.3782
0.257518	2	1	0	23.7718
0.257518	2	3	0	28.3572
0.257768	2	6	0	28.7239
0.257768	2	5	0	22.2485
0.257768	2	4	0	39.4965
0.257768	2	9	0	15.2306
0.257768	2	8	0	13.0361
0.257768	2	7	0	5.21182
0.257768	2	2	0	20.3524
0.257768	2	1	0	23.7026
0.257768	2	3	0	28.3572
0.258018	2	6	0	28.736
0.258018	2	5	0	22.2345
0.258018	2	4	0	39.4517
0.258018	2	9	0	15.1868
0.258018	2	8	0	13.1637
0.258018	2	7	0	5.221
0.258018	2	2	0	20.5151
0.258018	2	1	0	23.824
0.258018	2	3	0	28.3572
0.258268	2	6	0	28.791
0.258268	2	5	0	22.1729
0.258268	2	4	0	39.5141
0.258268	2	9	0	15.2309
0.258268	2	8	0	13.2326
0.258268	2	7	0	5.2285
0.258268	2	2	0	20.483
0.258268	2	1	0	23.914
0.258268	2	3	0	28.3572
0.258518	2	6	0	28.7329
0.258518	2	5	0	22.1601
0.258518	2	4	0	39.6135
0.258518	2	9	0	15.2845
0.258518	2	8	0	13.2303
0.258518	2	7	0	5.22248
0.258518	2	2	0	20.4815
0.258518	2	1	0	24.0042
0.258518	2	3	0	28.3572
0.260018	2	6	0	28.5371
0.260018	2	5	0	21.9731
0.260018	2	4	0	39.771
0.260018	2	9	0	15.111
0.260018	2	8	0	13.1686
0.260018	2	7	0	5.19532
0.260018	2	2	0	20.3544
0.260018	2	1	0	23.9481
0.260018	2	3	0	28.3572
0.260268	2	6	0	28.5625
0.260268	2	5	0	21.9383
0.260268	2	4	0	39.8015
0.260268	2	9	0	15.0744
0.260268	2	8	0	13.2425
0.260268	2	7	0	5.20918
0.260268	2	2	0	20.2626
0.260268	2	1	0	24.0121
0.260268	2	3	0	28.3572
0.260768	2	6	0	28.4277
0.260768	2	5	0	22.1085
0.260768	2	4	0	39.7729
0.260768	2	9	0	14.9344
0.260768	2	8	0	13.1532
0.260768	2	7	0	5.2832
0.260768	2	2	0	20.2869
0.260768	2	1	0	24.109
0.260768	2	3	0	28.3572
0.261018	2	6	0	28.4151
0.261018	2	5	0	22.0909
0.261018	2	4	0	39.7731
0.261018	2	9	0	14.9435
0.261018	2	8	0	13.2432
0.261018	2	7	0	5.26111
0.261018	2	2	0	20.2953
0.261018	2	1	0	24.1442
0.261018	2	3	0	28.3572
0.262518	2	6	0	28.112
0.262518	2	5	0	22.1786
0.262518	2	4	0	40.0264
0.262518	2	9	0	15.1476
0.262518	2	8	0	12.8156
0.262518	2	7	0	5.2267
0.262518	2	2	0	20.0647
0.262518	2	1	0	24.1564
0.262518	2	3	0	28.3572
0.262768	2	6	0	28.0732
0.262768	2	5	0	22.2699
0.262768	2	4	0	40.0388
0.262768	2	9	0	15.0541
0.262768	2	8	0	12.8085
0.262768	2	7	0	5.28326
0.262768	2	2	0	19.9914
0.262768	2	1	0	24.3308
0.262768	2	3	0	28.3572
0.263268	2	6	0	28.0679
0.263268	2	5	0	22.3123
0.263268	2	4	0	40.2136
0.263268	2	9	0	15.1295
0.263268	2	8	0	12.6827
0.263268	2	7	0	5.32454
0.263268	2	2	0	19.8895
0.263268	2	1	0	24.4121
0.263268	2	3	0	28.3572
0.263518	2	6	0	27.9817
0.263518	2	5	0	22.3407
0.263518	2	4	0	40.1038
0.263518	2	9	0	15.1721
0.263518	2	8	0	12.741
0.263518	2	7	0	5.40658
0.263518	2	2	0	19.8589
0.263518	2	1	0	24.4003
0.263518	2	3	0	28.3572
0.265018	2	6	0	27.7891
0.265018	2	5	0	22.5713
0.265018	2	4	0	40.3663
0.265018	2	9	0	14.9959
0.265018	2	8	0	12.5727
0.265018	2	7	0	5.62153
0.265018	2	2	0	19.5954
0.265018	2	1	0	24.3865
0.265018	2	3	0	28.3572
0.265268	2	6	0	27.8143
0.265268	2	5	0	22.5857
0.265268	2	4	0	40.3198
0.265268	2	9	0	15.0413
0.265268	2	8	0	12.5415
0.265268	2	7	0	5.71393
0.265268	2	2	0	19.503
0.265268	2	1	0	24.3988
0.265268	2	3	0	28.3572
0.265768	2	6	0	27.9177
0.265768	2	5	0	22.6513
0.265768	2	4	0	40.3254
0.265768	2	9	0	15.0202
0.265768	2	8	0	12.6478
0.265768	2	7	0	5.81301
0.265768	2	2	0	19.4749
0.265768	2	1	0	24.4152
0.265768	2	3	0	28.3572
0.266018	2	6	0	27.8608
0.266018	2	5	0	22.744
0.266018	2	4	0	40.2235
0.266018	2	9	0	15.0093
0.266018	2	8	0	12.631
0.266018	2	7	0	5.83647
0.266018	2	2	0	19.5095
0.266018	2	1	0	24.4837
0.266018	2	3	0	28.3572
0.267518	2	6	0	27.6793
0.267518	2	5	0	22.6726
0.267518	2	4	0	40.4989
0.267518	2	9	0	14.9645
0.267518	2	8	0	12.3126
0.267518	2	7	0	6.09194
0.267518	2	2	0	19.5961
0.267518	2	1	0	24.9601
0.267518	2	3	0	28.3572
0.268018	2	6	0	27.6098
0.268018	2	5	0	22.511
0.268018	2	4	0	40.6193
0.268018	2	9	0	14.9508
0.268018	2	8	0	12.1853
0.268018	2	7	0	6.22269
0.268018	2	2	0	19.73
0.268018	2	1	0	25.0538
0.268018	2	3	0	28.3572
0.268268	2	6	0	27.5921
0.268268	2	5	0	22.5354
0.268268	2	4	0	40.6821
0.268268	2	9	0	15.0086
0.268268	2	8	0	12.2508
0.268268	2	7	0	6.20623
0.268268	2	2	0	19.6686
0.268268	2	1	0	25.0886
0.268268	2	3	0	28.3572
0.268518	2	6	0	27.5212
0.268518	2	5	0	22.544
0.268518	2	4	0	40.6672
0.268518	2	9	0	15.0213
0.268518	2	8	0	12.2034
0.268518	2	7	0	6.10898
0.268518	2	2	0	19.6699
0.268518	2	1	0	25.0949
0.268518	2	3	0	28.3572
0.270018	2	6	0	27.3693
0.270018	2	5	0	22.4834
0.270018	2	4	0	40.5667
0.270018	2	9	0	14.7215
0.270018	2	8	0	12.2076
0.270018	2	7	0	6.55628
0.270018	2	2	0	19.5601
0.270018	2	1	0	25.1231
0.270018	2	3	0	28.3572
0.270768	2	6	0	27.2158
0.270768	2	5	0	22.4942
0.270768	2	4	0	40.5425
0.270768	2	9	0	14.753
0.270768	2	8	0	12.1997
0.270768	2	7	0	6.66446
0.270768	2	2	0	19.4152
0.270768	2	1	0	25.2716
0.270768	2	3	0	28.3572
0.271018	2	6	0	27.253
0.271018	2	5	0	22.5307
0.271018	2	4	0	40.6834
0.271018	2	9	0	14.7384
0.271018	2	8	0	12.2672
0.271018	2	7	0	6.75296
0.271018	2	2	0	19.4252
0.271018	2	1	0	25.4276
0.271018	2	3	0	28.3572
0.272518	2	6	0	27.3515
0.272518	2	5	0	22.4897
0.272518	2	4	0	40.7248
0.272518	2	9	0	14.5416
0.272518	2	8	0	12.4233
0.272518	2	7	0	6.77293
0.272518	2	2	0	19.6279
0.272518	2	1	0	25.6687
0.272518	2	3	0	28.3572
0.273268	2	6	0	27.4211
0.273268	2	5	0	22.3819
0.273268	2	4	0	40.707
0.273268	2	9	0	14.3938
0.273268	2	8	0	12.4044
0.273268	2	7	0	6.80465
0.273268	2	2	0	19.5805
0.273268	2	1	0	25.7855
0.273268	2	3	0	28.3572
0.273518	2	6	0	27.3289
0.273518	2	5	0	22.4245
0.273518	2	4	0	40.6671
0.273518	2	9	0	14.4226
0.273518	2	8	0	12.3776
0.273518	2	7	0	6.87476
0.273518	2	2	0	19.5827
0.273518	2	1	0	25.7715
0.273518	2	3	0	28.3572
0.275018	2	6	0	27.2742
0.275018	2	5	0	22.6409
0.275018	2	4	0	40.6674
0.275018	2	9	0	14.5976
0.275018	2	8	0	12.2231
0.275018	2	7	0	7.27135
0.275018	2	2	0	19.3092
0.275018	2	1	0	25.9199
0.275018	2	3	0	28.3572
0.275768	2	6	0	27.4424
0.275768	2	5	0	22.6931
0.275768	2	4	0	40.673
0.275768	2	9	0	14.2858
0.275768	2	8	0	12.1724
0.275768	2	7	0	7.36314
0.275768	2	2	0	19.1928
0.275768	2	1	0	25.8949
0.275768	2	3	0	28.3572
0.276018	2	6	0	27.4015
0.276018	2	5	0	22.6861
0.276018	2	4	0	40.6222
0.276018	2	9	0	14.347
0.276018	2	8	0	12.1951
0.276018	2	7	0	7.40852
0.276018	2	2	0	19.2278
0.276018	2	1	0	25.9024
0.276018	2	3	0	28.3572
0.277518	2	6	0	27.185
0.277518	2	5	0	22.8011
0.277518	2	4	0	40.4123
0.277518	2	9	0	14.3356
0.277518	2	8	0	12.3067
0.277518	2	7	0	7.4287
0.277518	2	2	0	18.9063
0.277518	2	1	0	26.0433
0.277518	2	3	0	28.3572
0.277768	2	6	0	27.1632
0.277768	2	5	0	22.9157
0.277768	2	4	0	40.4506
0.277768	2	9	0	14.4083
0.277768	2	8	0	12.3726
0.277768	2	7	0	7.42722
0.277768	2	2	0	18.9705
0.277768	2	1	0	25.9752
0.277768	2	3	0	28.3572
0.278268	2	6	0	27.3353
0.278268	2	5	0	22.999
0.278268	2	4	0	40.413
0.278268	2	9	0	14.3088
0.278268	2	8	0	12.4051
0.278268	2	7	0	7.54632
0.278268	2	2	0	18.8784
0.278268	2	1	0	26.137
0.278268	2	3	0	28.3572
0.278518	2	6	0	27.3082
0.278518	2	5	0	22.9863
0.278518	2	4	0	40.4051
0.278518	2	9	0	14.3812
0.278518	2	8	0	12.3145
0.278518	2	7	0	7.56778
0.278518	2	2	0	18.8036
0.278518	2	1	0	26.115
0.278518	2	3	0	28.3572
0.280018	2	6	0	27.2889
0.280018	2	5	0	23.1095
0.280018	2	4	0	40.2002
0.280018	2	9	0	14.4217
0.280018	2	8	0	12.5322
0.280018	2	7	0	7.81182
0.280018	2	2	0	18.8342
0.280018	2	1	0	25.9563
0.280018	2	3	0	28.3572
0.280518	2	6	0	27.4329
0.280518	2	5	0	23.087
0.280518	2	4	0	40.2711
0.280518	2	9	0	14.3554
0.280518	2	8	0	12.5231
0.280518	2	7	0	7.90906
0.280518	2	2	0	18.8199
0.280518	2	1	0	26.0708
0.280518	2	3	0	28.3572
0.280768	2	6	0	27.5006
0.280768	2	5	0	23.2284
0.280768	2	4	0	40.2674
0.280768	2	9	0	14.2844
0.280768	2	8	0	12.595
0.280768	2	7	0	7.97473
0.280768	2	2	0	18.7685
0.280768	2	1	0	26.0078
0.280768	2	3	0	28.3572
0.281018	2	6	0	27.5032
0.281018	2	5	0	23.2046
0.281018	2	4	0	40.2975
0.281018	2	9	0	14.2981
0.281018	2	8	0	12.6478
0.281018	2	7	0	8.09256
0.281018	2	2	0	18.7764
0.281018	2	1	0	25.9958
0.281018	2	3	0	28.3572
0.282518	2	6	0	27.968
0.282518	2	5	0	23.0775
0.282518	2	4	0	39.6764
0.282518	2	9	0	14.0821
0.282518	2	8	0	12.6185
0.282518	2	7	0	8.10595
0.282518	2	2	0	18.4723
0.282518	2	1	0	25.9166
0.282518	2	3	0	28.3572
0.283268	2	6	0	28.2436
0.283268	2	5	0	23.0294
0.283268	2	4	0	39.7099
0.283268	2	9	0	14.1484
0.283268	2	8	0	12.748
0.283268	2	7	0	8.14917
0.283268	2	2	0	18.3263
0.283268	2	1	0	25.8527
0.283268	2	3	0	28.3572
0.283518	2	6	0	28.2859
0.283518	2	5	0	22.9488
0.283518	2	4	0	39.8253
0.283518	2	9	0	14.032
0.283518	2	8	0	12.7128
0.283518	2	7	0	8.39325
0.283518	2	2	0	18.3401
0.283518	2	1	0	25.8674
0.283518	2	3	0	28.3572
0.285018	2	6	0	28.5724
0.285018	2	5	0	22.8793
0.285018	2	4	0	39.7026
0.285018	2	9	0	13.9557
