Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	Harq ID	K1 Delay
0.526482	HARQ FD Txed	52	6	1	2	6	0	15	4
0.526482	HARQ FD Txed	52	6	1	2	4	0	15	4
0.526482	HARQ FD Txed	52	6	1	2	2	0	15	4
0.526482	HARQ FD Txed	52	6	1	2	1	0	15	2
0.526482	HARQ FD Txed	52	6	1	2	7	0	15	4
0.526482	HARQ FD Txed	52	6	1	2	8	0	15	5
0.526482	HARQ FD Txed	52	6	1	2	9	0	15	5
0.526482	HARQ FD Txed	52	6	1	2	9	0	14	4
0.527518	DL DCI Rxed	52	7	2	2	6	0	15	5
0.527518	DL DCI Rxed	52	7	2	2	9	0	14	5
0.527768	DL DCI Rxed	52	7	3	2	4	0	15	4
0.527768	DL DCI Rxed	52	7	3	2	3	0	15	4
0.528518	DL DCI Rxed	52	8	2	2	5	0	15	2
0.528982	HARQ FD Txed	52	8	3	2	4	0	15	4
0.528982	HARQ FD Txed	52	8	3	2	3	0	15	4
0.528982	HARQ FD Txed	52	8	3	2	6	0	15	5
0.528982	HARQ FD Txed	52	8	3	2	9	0	14	5
0.529232	HARQ FD Txed	52	9	0	2	5	0	15	2
0.530018	DL DCI Rxed	53	0	0	2	5	0	15	5
0.530018	DL DCI Rxed	53	0	0	2	9	0	14	5
0.530268	DL DCI Rxed	53	0	1	2	5	0	14	4
0.530268	DL DCI Rxed	53	0	1	2	8	0	15	4
0.530518	DL DCI Rxed	53	0	2	2	6	0	15	3
0.531482	HARQ FD Txed	53	1	1	2	5	0	15	5
0.531482	HARQ FD Txed	53	1	1	2	5	0	14	4
0.531482	HARQ FD Txed	53	1	1	2	6	0	15	3
0.531482	HARQ FD Txed	53	1	1	2	8	0	15	4
0.531482	HARQ FD Txed	53	1	1	2	9	0	14	5
0.532518	DL DCI Rxed	53	2	2	2	9	0	14	5
0.532518	DL DCI Rxed	53	2	2	2	8	0	15	5
0.532768	DL DCI Rxed	53	2	3	2	5	0	15	4
0.532768	DL DCI Rxed	53	2	3	2	9	0	15	4
0.533018	DL DCI Rxed	53	3	0	2	7	0	15	3
0.533982	HARQ FD Txed	53	3	3	2	5	0	15	4
0.533982	HARQ FD Txed	53	3	3	2	7	0	15	3
0.533982	HARQ FD Txed	53	3	3	2	8	0	15	5
0.533982	HARQ FD Txed	53	3	3	2	9	0	14	5
0.533982	HARQ FD Txed	53	3	3	2	9	0	15	4
0.535018	DL DCI Rxed	53	5	0	2	9	0	15	5
0.535268	DL DCI Rxed	53	5	1	2	6	0	15	4
0.535268	DL DCI Rxed	53	5	1	2	5	0	15	4
0.535268	DL DCI Rxed	53	5	1	2	4	0	15	4
0.536482	HARQ FD Txed	53	6	1	2	6	0	15	4
0.536482	HARQ FD Txed	53	6	1	2	5	0	15	4
0.536482	HARQ FD Txed	53	6	1	2	4	0	15	4
0.536482	HARQ FD Txed	53	6	1	2	9	0	15	5
0.537518	DL DCI Rxed	53	7	2	2	9	0	15	5
0.537768	DL DCI Rxed	53	7	3	2	6	0	15	4
0.537768	DL DCI Rxed	53	7	3	2	4	0	15	4
0.537768	DL DCI Rxed	53	7	3	2	2	0	15	4
0.538268	DL DCI Rxed	53	8	1	2	8	0	15	2
0.538268	DL DCI Rxed	53	8	1	2	1	0	15	2
0.538982	HARQ FD Txed	53	8	3	2	6	0	15	4
0.538982	HARQ FD Txed	53	8	3	2	4	0	15	4
0.538982	HARQ FD Txed	53	8	3	2	2	0	15	4
0.538982	HARQ FD Txed	53	8	3	2	8	0	15	2
0.538982	HARQ FD Txed	53	8	3	2	1	0	15	2
0.538982	HARQ FD Txed	53	8	3	2	9	0	15	5
0.540018	DL DCI Rxed	54	0	0	2	9	0	15	5
0.540018	DL DCI Rxed	54	0	0	2	1	0	15	5
0.540268	DL DCI Rxed	54	0	1	2	4	0	15	4
0.540268	DL DCI Rxed	54	0	1	2	3	0	15	4
0.540518	DL DCI Rxed	54	0	2	2	9	0	14	3
0.541018	DL DCI Rxed	54	1	0	2	5	0	15	2
0.541018	DL DCI Rxed	54	1	0	2	7	0	15	2
0.541482	HARQ FD Txed	54	1	1	2	1	0	15	5
0.541482	HARQ FD Txed	54	1	1	2	4	0	15	4
0.541482	HARQ FD Txed	54	1	1	2	3	0	15	4
0.541482	HARQ FD Txed	54	1	1	2	9	0	15	5
0.541482	HARQ FD Txed	54	1	1	2	9	0	14	3
0.541732	HARQ FD Txed	54	1	2	2	5	0	15	2
0.541732	HARQ FD Txed	54	1	2	2	7	0	15	2
0.542518	DL DCI Rxed	54	2	2	2	9	0	14	5
0.543018	DL DCI Rxed	54	3	0	2	6	0	15	3
